user_id,dest_id,rating,visit_date
U0142,D036,3.1,2022-02-18
U0142,D049,3.3,2023-08-18
U0142,D053,3.4,2022-08-29
U0142,D059,4.4,2023-03-16
U0142,D060,3.4,2023-10-25
U0142,D063,3.4,2022-09-22
U0143,D002,3.9,2022-06-09
U0143,D005,3.3,2022-09-03
U0143,D006,2.9,2022-10-04
U0143,D008,4.2,2023-04-08
U0143,D018,4.2,2022-06-30
U0143,D040,2.9,2023-06-09
U0143,D058,3.8,2022-07-12
U0143,D059,3.0,2022-12-30
U0143,D060,3.3,2023-11-12
U0143,D067,4.6,2022-04-09
U0143,D070,3.8,2022-05-20
U0144,D001,4.4,2022-02-03
U0144,D007,4.2,2022-04-20
U0144,D008,3.0,2022-11-04
U0144,D022,5.0,2022-10-19
U0144,D031,3.1,2022-09-28
U0144,D034,4.6,2023-08-14
U0144,D052,3.1,2023-03-07
U0144,D053,4.4,2022-12-08
U0144,D055,3.4,2022-03-12
U0144,D056,3.8,2023-08-26
U0144,D057,3.8,2023-05-04
U0144,D058,3.6,2023-01-05
U0144,D060,3.5,2022-06-12
U0144,D064,3.5,2022-06-22
U0144,D068,2.7,2022-01-18
U0144,D071,2.7,2023-11-30
U0144,D074,3.0,2023-06-20
U0145,D012,3.6,2023-08-28
U0145,D021,3.9,2022-04-28
U0145,D025,4.4,2022-07-08
U0145,D034,3.1,2022-03-15
U0145,D036,4.1,2022-08-12
U0145,D038,2.7,2022-01-03
U0145,D042,4.0,2022-04-20
U0145,D045,4.0,2023-10-26
U0145,D071,4.2,2022-10-22
U0145,D072,3.4,2022-10-14
U0146,D003,3.7,2023-04-11
U0146,D014,3.8,2022-08-29
U0146,D020,3.8,2022-10-02
U0146,D028,4.4,2023-08-04
U0146,D031,4.1,2022-10-17
U0146,D042,3.3,2022-01-21
U0146,D047,3.7,2022-07-18
U0146,D059,4.9,2023-04-29
U0146,D071,4.2,2022-05-21
U0147,D003,3.8,2023-11-29
U0147,D010,3.9,2022-01-12
U0147,D017,3.2,2022-08-31
U0147,D019,4.3,2022-09-14
U0147,D024,4.6,2023-12-07
U0147,D035,2.5,2023-05-31
U0147,D044,3.3,2022-04-10
U0147,D051,3.2,2022-07-03
U0147,D054,3.6,2023-04-17
U0147,D055,3.0,2023-04-06
U0147,D057,3.7,2022-05-01
U0147,D070,3.9,2022-06-29
U0147,D073,3.0,2022-06-11
U0148,D002,3.0,2022-08-23
U0148,D033,3.5,2023-08-19
U0148,D034,4.2,2023-12-13
U0148,D035,2.7,2022-02-25
U0148,D039,2.8,2023-05-06
U0148,D044,3.6,2022-07-04
U0148,D047,3.0,2022-02-21
U0148,D057,3.2,2022-07-02
U0148,D058,3.5,2023-05-18
U0148,D066,2.6,2023-10-12
U0148,D073,3.5,2022-01-12
U0149,D005,3.2,2022-06-18
U0149,D009,3.3,2022-07-14
U0149,D015,3.3,2023-10-08
U0149,D028,4.5,2023-11-16
U0149,D034,3.6,2022-06-29
U0149,D038,4.4,2023-01-24
U0149,D042,3.1,2022-02-20
U0149,D043,4.2,2022-09-25
U0149,D047,3.9,2023-06-13
U0149,D049,2.6,2023-01-22
U0149,D052,3.7,2022-10-03
U0149,D056,3.3,2022-11-14
U0149,D060,3.5,2022-02-10
U0149,D062,2.9,2022-08-01
U0149,D074,3.3,2022-03-04
U0150,D002,3.4,2022-05-06
U0150,D024,3.9,2023-02-14
U0150,D043,3.2,2022-02-11
U0150,D052,2.8,2023-02-17
U0150,D070,3.9,2022-08-20
U0151,D007,4.3,2023-12-06
U0151,D021,3.7,2022-08-16
U0151,D024,4.7,2023-12-30
U0151,D056,2.9,2022-07-09
U0151,D058,2.2,2022-01-31
U0151,D065,4.1,2023-12-06
U0151,D072,3.0,2023-03-02
U0152,D006,3.8,2023-09-11
U0152,D007,4.1,2022-05-07
U0152,D011,4.2,2022-10-27
U0152,D024,4.5,2023-04-08
U0152,D027,4.3,2022-09-19
U0152,D044,3.7,2023-12-12
U0152,D045,3.8,2022-05-12
U0152,D051,3.1,2022-07-28
U0152,D059,2.7,2022-08-06
U0152,D060,3.2,2022-06-29
U0152,D064,3.0,2023-03-17
U0153,D004,3.1,2022-11-08
U0153,D006,3.8,2023-06-25
U0153,D019,3.6,2022-04-15
U0153,D024,3.1,2023-01-13
U0153,D027,3.1,2022-10-24
U0153,D031,3.7,2023-04-09
U0153,D059,3.0,2022-01-22
U0153,D067,3.8,2022-08-17
U0153,D069,3.2,2023-03-17
U0154,D004,3.5,2023-03-04
U0154,D006,2.7,2023-03-29
U0154,D021,3.6,2022-10-19
U0154,D026,4.1,2022-05-26
U0154,D031,4.1,2022-05-31
U0154,D035,3.7,2023-11-08
U0154,D041,3.8,2022-08-10
U0154,D042,2.9,2023-05-09
U0154,D044,3.4,2023-12-04
U0154,D051,3.8,2022-07-16
U0154,D054,4.2,2023-08-25
U0154,D059,3.7,2022-01-31
U0154,D063,4.2,2023-11-15
U0154,D068,4.3,2022-02-26
U0154,D069,3.6,2023-02-01
U0154,D071,3.8,2023-11-16
U0155,D002,4.2,2022-03-09
U0155,D004,4.4,2023-10-26
U0155,D018,4.4,2023-01-13
U0155,D021,3.9,2023-05-23
U0155,D025,3.6,2023-04-05
U0155,D031,3.9,2022-05-21
U0155,D034,3.2,2023-05-19
U0155,D042,3.2,2022-09-27
U0155,D043,3.4,2023-06-21
U0155,D049,3.6,2022-05-16
U0155,D056,3.6,2023-07-12
U0155,D063,3.8,2022-06-17
U0155,D064,3.6,2022-04-26
U0156,D009,3.9,2023-02-10
U0156,D011,4.2,2022-04-07
U0156,D014,4.2,2023-04-08
U0156,D017,3.8,2023-04-27
U0156,D025,4.5,2022-06-15
U0156,D032,3.5,2022-07-18
U0156,D047,3.8,2023-06-12
U0156,D051,3.0,2022-08-23
U0156,D061,3.8,2023-05-05
U0156,D068,4.3,2022-01-16
U0156,D070,4.4,2023-07-08
U0156,D071,4.2,2023-11-06
U0157,D006,3.3,2022-12-10
U0157,D009,3.1,2022-09-29
U0157,D012,3.3,2023-10-29
U0157,D016,3.7,2023-08-05
U0157,D020,3.8,2023-08-28
U0157,D029,3.4,2022-02-08
U0157,D048,4.1,2022-03-28
U0157,D065,3.5,2023-09-23
U0157,D068,3.4,2023-09-21
U0157,D069,3.2,2023-10-05
U0158,D007,3.7,2023-06-13
U0158,D014,3.7,2023-10-21
U0158,D018,3.3,2022-10-03
U0158,D027,3.8,2023-11-21
U0158,D028,2.9,2022-10-14
U0158,D039,2.7,2023-09-19
U0158,D043,2.2,2023-06-30
U0158,D053,4.7,2023-02-19
U0158,D055,2.8,2023-11-28
U0158,D072,4.0,2023-06-01
U0158,D073,3.7,2023-12-29
U0159,D013,4.2,2022-11-10
U0159,D015,4.3,2023-11-23
U0159,D018,3.5,2022-04-26
U0159,D027,3.8,2023-01-08
U0159,D035,4.3,2022-06-27
U0159,D045,3.2,2023-09-28
U0159,D050,3.6,2022-03-31
U0159,D051,3.2,2022-12-29
U0159,D062,3.9,2023-01-05
U0159,D063,3.8,2023-06-11
U0159,D068,3.9,2022-12-05
U0160,D007,3.7,2023-12-25
U0160,D021,2.8,2023-09-22
U0160,D027,3.6,2022-01-07
U0160,D029,3.3,2022-11-11
U0160,D036,4.3,2022-04-29
U0160,D039,4.2,2022-01-06
U0160,D054,4.2,2023-12-08
U0160,D062,3.8,2022-01-07
U0160,D063,3.5,2023-06-12
U0160,D069,3.5,2022-08-12
U0161,D002,4.6,2022-07-24
U0161,D008,4.2,2022-01-09
U0161,D029,4.0,2022-06-08
U0161,D046,3.1,2023-04-26
U0161,D057,3.0,2022-07-06
U0162,D032,3.5,2022-02-26
U0162,D042,3.1,2023-07-26
U0162,D045,4.2,2022-01-29
U0162,D048,3.0,2023-01-09
U0162,D072,3.4,2022-02-11
U0163,D007,4.1,2022-03-10
U0163,D014,4.4,2022-06-02
U0163,D021,4.1,2022-07-23
U0163,D028,3.7,2023-03-02
U0163,D031,2.9,2023-12-05
U0163,D033,4.2,2022-04-28
U0163,D034,3.9,2022-02-19
U0163,D037,4.2,2022-06-11
U0163,D038,4.1,2023-12-05
U0163,D043,3.4,2022-04-28
U0163,D046,4.3,2022-04-26
U0163,D048,3.7,2022-07-05
U0163,D049,2.8,2023-09-25
U0163,D060,4.3,2023-08-09
U0163,D064,2.8,2022-07-03
U0163,D069,3.7,2022-10-16
U0163,D071,2.6,2022-01-24
U0164,D001,4.3,2022-12-12
U0164,D005,4.3,2023-09-03
U0164,D007,4.0,2023-08-29
U0164,D016,3.8,2022-08-08
U0164,D026,3.6,2022-07-15
U0164,D035,3.5,2022-03-18
U0164,D038,3.4,2023-05-09
U0164,D045,3.2,2023-09-06
U0164,D049,3.3,2023-03-13
U0164,D051,3.3,2022-08-22
U0164,D052,3.5,2022-10-16
U0164,D055,3.9,2022-11-24
U0164,D065,3.5,2023-09-23
U0165,D010,3.7,2022-09-15
U0165,D012,4.3,2022-02-15
U0165,D017,3.8,2022-01-28
U0165,D027,3.6,2022-01-14
U0165,D033,3.7,2022-02-01
U0165,D035,2.7,2022-12-17
U0165,D039,3.8,2023-04-09
U0165,D040,3.0,2022-02-25
U0165,D043,3.2,2022-02-18
U0165,D051,3.3,2022-07-21
U0165,D052,3.5,2023-08-02
U0166,D001,4.4,2022-12-28
U0166,D007,3.2,2022-09-30
U0166,D015,3.7,2023-08-26
U0166,D019,4.3,2023-11-02
U0166,D038,3.7,2023-08-27
U0166,D057,3.2,2022-08-10
U0166,D072,3.3,2023-09-18
U0166,D074,3.1,2023-12-30
U0167,D006,3.1,2022-08-08
U0167,D012,4.5,2022-02-26
U0167,D023,4.4,2023-01-14
U0167,D032,3.1,2022-04-25
U0167,D033,3.7,2023-04-01
U0167,D047,3.1,2022-05-04
U0167,D057,3.7,2022-06-26
U0167,D058,4.2,2022-01-27
U0167,D060,3.6,2023-05-01
U0168,D016,4.2,2022-04-01
U0168,D020,4.3,2023-07-20
U0168,D029,3.7,2023-04-17
U0168,D046,3.7,2023-04-09
U0168,D060,4.2,2023-08-11
U0168,D067,3.5,2023-03-23
U0168,D068,5.0,2022-09-22
U0168,D074,3.7,2022-01-23
U0169,D002,4.3,2022-11-04
U0169,D003,4.0,2022-04-26
U0169,D014,3.8,2022-08-07
U0169,D017,4.5,2022-07-11
U0169,D019,4.3,2022-09-18
U0169,D045,4.6,2023-06-13
U0169,D046,3.3,2022-09-22
U0169,D050,3.6,2023-07-09
U0169,D056,3.2,2022-03-23
U0169,D060,3.6,2022-08-20
U0170,D005,3.8,2022-12-15
U0170,D009,4.2,2022-05-08
U0170,D013,3.9,2023-12-05
U0170,D019,4.2,2022-04-27
U0170,D020,4.0,2022-03-22
U0170,D033,3.7,2023-08-17
U0170,D036,3.1,2023-05-13
U0170,D037,3.2,2022-01-26
U0170,D041,3.5,2023-06-28
U0170,D044,3.6,2023-01-21
U0170,D063,3.5,2023-04-07
U0170,D070,3.8,2022-05-14
U0171,D002,3.6,2023-10-11
U0171,D006,3.6,2023-02-11
U0171,D011,4.3,2023-11-23
U0171,D014,3.9,2022-06-05
U0171,D026,3.8,2022-07-01
U0171,D029,3.5,2023-05-31
U0171,D036,3.1,2023-07-04
U0171,D037,4.1,2023-05-01
U0171,D044,3.7,2023-08-15
U0171,D049,4.6,2022-10-07
U0171,D056,3.7,2022-04-24
U0171,D058,3.6,2023-06-26
U0172,D001,4.8,2023-11-19
U0172,D009,3.9,2023-11-24
U0172,D018,4.0,2022-05-24
U0172,D031,3.1,2023-03-25
U0172,D047,3.7,2023-07-10
U0172,D048,4.3,2022-03-10
U0172,D052,3.4,2022-12-03
U0172,D066,3.3,2023-12-18
U0173,D013,3.3,2023-09-10
U0173,D017,2.9,2023-10-20
U0173,D024,3.7,2023-04-13
U0173,D044,3.2,2023-04-06
U0173,D055,4.4,2022-07-28
U0173,D062,4.1,2022-04-26
U0173,D073,4.0,2023-08-15
U0174,D002,3.5,2022-02-15
U0174,D004,4.6,2022-08-24
U0174,D006,3.2,2022-03-06
U0174,D010,3.4,2022-01-31
U0174,D018,4.4,2022-03-27
U0174,D022,4.7,2022-03-05
U0174,D029,4.5,2023-06-07
U0174,D037,3.6,2022-11-19
U0174,D043,2.3,2022-07-23
U0174,D049,3.3,2022-10-13
U0174,D054,3.7,2022-01-21
U0174,D056,4.2,2023-03-20
U0174,D060,3.4,2022-01-14
U0174,D070,4.2,2023-04-03
U0174,D072,3.9,2023-09-21
U0175,D003,4.4,2023-09-22
U0175,D004,3.7,2023-07-30
U0175,D009,4.0,2023-07-02
U0175,D015,4.0,2022-08-28
U0175,D020,4.0,2023-06-26
U0175,D031,3.2,2023-04-11
U0175,D033,4.0,2023-09-01
U0175,D035,2.4,2022-03-31
U0175,D036,3.5,2023-12-20
U0175,D044,3.6,2022-03-22
U0175,D046,2.8,2023-08-09
U0175,D048,4.0,2022-03-16
U0175,D053,3.5,2023-05-14
U0175,D057,3.5,2022-10-31
U0175,D060,3.9,2023-07-09
U0175,D070,3.1,2023-05-04
U0176,D006,3.8,2023-07-21
U0176,D013,4.3,2023-08-15
U0176,D014,4.2,2023-01-11
U0176,D016,3.7,2023-08-12
U0176,D017,4.1,2022-02-20
U0176,D018,3.7,2023-02-13
U0176,D023,4.3,2022-06-25
U0176,D025,4.4,2023-04-27
U0176,D034,3.8,2023-05-13
U0176,D042,3.6,2023-03-06
U0176,D043,2.0,2023-07-10
U0176,D048,4.3,2022-12-26
U0176,D052,3.8,2022-04-29
U0176,D058,3.7,2023-11-04
U0176,D059,2.9,2022-07-10
U0176,D062,4.0,2023-01-07
U0176,D066,4.0,2023-08-07
U0176,D067,3.8,2022-02-14
U0176,D068,5.0,2022-03-14
U0176,D072,4.3,2023-05-11
U0177,D002,4.6,2023-06-01
U0177,D019,4.1,2022-04-01
U0177,D023,4.3,2023-05-01
U0177,D031,2.7,2022-12-07
U0177,D032,2.4,2022-12-27
U0177,D037,3.5,2022-10-31
U0177,D048,3.6,2022-10-07
U0177,D071,2.9,2023-03-31
U0178,D003,4.1,2023-02-11
U0178,D007,4.5,2022-02-04
U0178,D011,3.6,2023-05-21
U0178,D014,3.1,2023-09-07
U0178,D015,3.9,2022-08-28
U0178,D016,3.0,2022-03-27
U0178,D023,3.9,2022-10-30
U0178,D048,3.7,2023-03-04
U0178,D051,3.1,2022-11-24
U0178,D052,3.6,2022-08-08
U0178,D064,4.0,2023-05-20
U0178,D065,3.6,2023-03-30
U0178,D074,2.4,2022-08-25
U0179,D003,4.4,2023-02-07
U0179,D011,5.0,2022-10-12
U0179,D019,4.2,2023-07-10
U0179,D022,5.0,2022-08-15
U0179,D034,4.3,2023-01-06
U0179,D036,4.3,2023-02-22
U0179,D045,4.7,2023-07-14
U0179,D054,3.8,2022-08-12
U0179,D062,4.8,2023-05-18
U0179,D067,4.6,2022-06-14
U0179,D070,3.5,2022-08-06
U0179,D073,3.8,2023-02-05
U0180,D001,4.4,2023-07-05
U0180,D011,4.2,2022-01-16
U0180,D013,3.8,2022-02-10
U0180,D017,3.8,2022-09-08
U0180,D018,4.6,2023-07-08
U0180,D022,4.6,2022-04-30
U0180,D023,3.9,2023-02-07
U0180,D027,4.2,2023-11-26
U0180,D050,3.6,2023-12-12
U0180,D051,3.7,2023-01-14
U0180,D058,3.3,2023-04-01
U0180,D059,3.5,2022-12-19
U0180,D063,3.6,2022-07-13
U0180,D066,3.9,2023-09-15
U0181,D009,3.4,2023-08-26
U0181,D026,3.9,2023-01-20
U0181,D039,3.0,2023-05-04
U0181,D041,2.5,2023-07-19
U0181,D044,3.7,2022-08-23
U0181,D045,3.9,2022-06-09
U0181,D046,3.6,2022-04-01
U0181,D051,2.5,2023-06-22
U0181,D053,3.3,2023-01-04
U0181,D060,4.3,2023-10-12
U0181,D062,3.7,2023-12-14
U0181,D063,3.7,2022-05-15
U0181,D064,3.4,2023-03-26
U0181,D067,3.6,2022-04-16
U0181,D070,4.2,2022-05-14
U0182,D002,4.0,2022-02-28
U0182,D010,3.5,2023-07-05
U0182,D016,3.3,2023-12-01
U0182,D027,3.2,2022-01-30
U0182,D033,4.3,2023-02-01
U0182,D036,2.9,2022-07-27
U0182,D039,4.2,2022-02-27
U0182,D052,4.0,2023-06-09
U0182,D055,3.9,2023-08-19
U0182,D068,3.2,2023-10-25
U0183,D002,3.8,2022-05-31
U0183,D012,3.7,2023-06-12
U0183,D023,3.8,2022-09-03
U0183,D047,3.4,2023-12-08
U0183,D049,3.1,2023-01-10
U0184,D007,4.2,2022-08-02
U0184,D009,5.0,2022-07-01
U0184,D019,4.1,2022-12-16
U0184,D022,5.0,2023-01-16
U0184,D032,3.4,2023-01-12
U0184,D035,2.9,2022-07-05
U0184,D051,3.4,2023-08-04
U0184,D055,3.7,2023-11-29
U0184,D057,2.9,2023-10-24
U0184,D059,3.9,2023-06-28
U0184,D062,3.8,2022-05-04
U0184,D063,3.4,2023-07-17
U0185,D006,3.9,2022-07-18
U0185,D011,3.7,2023-06-26
U0185,D015,2.7,2023-04-01
U0185,D017,3.3,2023-03-17
U0185,D022,4.5,2022-03-05
U0185,D024,2.7,2023-10-07
U0185,D029,2.8,2023-01-12
U0185,D034,4.2,2022-06-05
U0185,D038,3.8,2022-07-10
U0185,D042,3.3,2022-01-28
U0185,D054,3.6,2022-05-05
U0186,D009,4.4,2023-01-08
U0186,D016,4.2,2023-03-10
U0186,D021,4.0,2022-02-20
U0186,D033,3.5,2022-01-15
U0186,D036,2.8,2023-10-23
U0186,D057,3.6,2022-08-10
U0186,D060,3.3,2022-06-15
U0187,D016,4.2,2023-10-26
U0187,D017,3.9,2022-02-26
U0187,D021,3.8,2022-08-30
U0187,D022,4.5,2023-11-17
U0187,D029,4.1,2023-11-07
U0187,D031,3.7,2023-01-30
U0187,D046,3.6,2022-06-28
U0187,D052,3.2,2023-08-03
U0187,D066,3.3,2022-01-01
U0187,D068,3.7,2022-06-22
U0187,D071,3.0,2023-09-30
U0187,D074,3.3,2023-11-09
U0188,D001,5.0,2022-11-11
U0188,D002,3.8,2022-07-26
U0188,D017,3.0,2023-09-09
U0188,D043,4.3,2023-06-09
U0188,D048,3.5,2022-02-16
U0188,D052,3.5,2022-12-24
U0188,D061,2.6,2023-03-07
U0189,D006,3.8,2022-09-08
U0189,D010,4.8,2023-01-31
U0189,D016,3.6,2023-10-13
U0189,D022,4.2,2023-01-15
U0189,D053,4.3,2022-11-09
U0189,D072,4.2,2022-02-18
U0190,D001,4.4,2023-05-04
U0190,D010,4.0,2022-06-11
U0190,D011,3.9,2022-01-09
U0190,D015,4.2,2022-06-27
U0190,D016,2.9,2023-05-06
U0190,D027,4.6,2022-05-09
U0190,D028,3.9,2022-01-11
U0190,D029,4.1,2022-10-12
U0190,D034,3.7,2023-09-18
U0190,D036,3.6,2022-01-29
U0190,D037,3.1,2022-12-31
U0190,D038,3.7,2022-04-28
U0190,D050,3.3,2023-03-17
U0190,D052,3.4,2023-08-11
U0190,D061,3.3,2022-08-17
U0190,D064,4.3,2022-07-29
U0190,D070,3.8,2022-09-12
U0191,D002,3.3,2022-08-26
U0191,D011,3.8,2023-07-20
U0191,D023,3.8,2023-11-10
U0191,D029,3.9,2022-08-01
U0191,D032,3.3,2022-08-22
U0191,D036,4.3,2022-06-15
U0191,D047,3.2,2022-06-06
U0191,D050,3.9,2022-05-18
U0191,D053,4.0,2022-07-29
U0191,D059,3.9,2023-12-10
U0191,D060,3.9,2023-03-15
U0192,D001,4.8,2022-06-27
U0192,D011,4.7,2022-05-11
U0192,D019,3.2,2023-04-11
U0192,D023,3.7,2022-02-23
U0192,D025,3.4,2023-02-28
U0192,D032,3.3,2023-05-03
U0192,D037,2.9,2023-09-08
U0192,D048,3.2,2023-06-02
U0192,D050,4.4,2022-06-09
U0192,D052,3.5,2023-08-22
U0192,D060,3.8,2022-09-11
U0192,D065,3.2,2022-07-10
U0192,D066,3.3,2022-03-28
U0192,D067,4.9,2022-02-18
U0192,D068,3.0,2023-04-14
U0192,D070,3.2,2023-12-15
U0193,D006,4.4,2023-05-12
U0193,D008,3.8,2023-10-07
U0193,D019,3.6,2022-04-15
U0193,D021,3.8,2023-05-20
U0193,D027,3.9,2022-10-24
U0193,D028,4.0,2022-04-26
U0193,D052,4.1,2023-04-21
U0193,D053,3.9,2022-06-20
U0193,D054,4.0,2023-01-19
U0194,D009,3.9,2023-09-12
U0194,D010,3.7,2023-11-01
U0194,D015,3.7,2022-11-27
U0194,D035,2.5,2023-01-22
U0194,D036,3.3,2023-11-11
U0194,D041,4.0,2022-07-29
U0194,D046,3.0,2023-08-11
U0194,D052,2.9,2022-06-05
U0194,D053,3.4,2022-06-27
U0194,D066,3.3,2023-08-20
U0194,D067,3.9,2022-12-01
U0195,D001,3.8,2023-02-02
U0195,D017,4.0,2023-03-22
U0195,D021,3.4,2022-05-25
U0195,D024,3.7,2022-03-18
U0195,D026,4.0,2023-12-08
U0195,D027,3.6,2022-10-19
U0195,D039,3.8,2023-04-28
U0195,D048,4.0,2022-06-14
U0195,D052,4.1,2022-08-13
U0195,D055,4.3,2023-12-06
U0195,D058,3.6,2022-12-23
U0195,D065,4.4,2023-10-09
U0195,D066,3.9,2022-07-03
U0195,D071,3.9,2022-12-30
U0196,D005,3.1,2023-04-07
U0196,D024,3.3,2022-12-11
U0196,D037,3.4,2022-03-18
U0196,D044,3.5,2023-07-08
U0196,D060,3.5,2022-02-14
U0196,D065,3.2,2023-07-06
U0196,D070,3.5,2022-05-11
U0197,D002,4.3,2023-08-31
U0197,D022,4.6,2022-11-28
U0197,D041,3.0,2023-09-25
U0197,D045,3.5,2023-03-25
U0197,D048,3.7,2022-01-04
U0197,D058,3.7,2023-06-06
U0198,D001,3.8,2022-10-24
U0198,D013,3.7,2023-04-15
U0198,D014,5.0,2023-02-14
U0198,D017,3.5,2023-07-12
U0198,D023,4.1,2023-07-07
U0198,D027,4.6,2023-05-10
U0198,D040,3.3,2023-04-03
U0198,D043,3.2,2022-08-06
U0198,D044,2.8,2022-12-20
U0198,D052,3.4,2023-01-02
U0198,D054,3.9,2022-09-25
U0198,D066,3.7,2022-05-02
U0198,D071,3.7,2023-10-09
U0199,D001,5.0,2022-08-25
U0199,D019,5.0,2022-11-28
U0199,D036,3.2,2023-05-26
U0199,D051,3.1,2022-05-21
U0199,D058,3.6,2022-09-13
U0199,D063,3.6,2023-04-29
U0199,D066,3.7,2023-04-20
U0200,D007,4.1,2022-11-17
U0200,D008,4.3,2022-04-29
U0200,D012,4.3,2022-03-10
U0200,D013,3.9,2022-02-23
U0200,D033,3.6,2023-08-18
U0200,D045,3.2,2022-08-11
U0200,D048,3.7,2022-07-25
U0200,D054,4.4,2023-05-01
U0200,D068,3.5,2023-12-10
U0201,D003,4.5,2023-08-02
U0201,D010,3.8,2023-05-06
U0201,D016,4.3,2022-11-14
U0201,D019,4.4,2023-09-12
U0201,D031,4.1,2023-06-30
U0201,D035,3.7,2022-08-28
U0201,D039,4.6,2022-03-29
U0201,D067,5.0,2022-05-27
U0201,D068,4.4,2023-08-21
U0201,D074,4.3,2022-05-21
U0202,D006,3.2,2022-01-15
U0202,D013,3.8,2022-09-30
U0202,D021,5.0,2022-08-11
U0202,D027,4.4,2022-03-25
U0202,D033,3.7,2022-12-11
U0202,D036,3.8,2023-09-25
U0202,D046,3.8,2023-03-12
U0202,D051,2.7,2023-11-04
U0202,D062,4.0,2022-05-05
U0202,D063,3.3,2022-09-04
U0202,D065,3.7,2022-09-12
U0202,D073,3.4,2023-03-13
U0202,D074,3.9,2022-03-02
U0203,D004,4.3,2023-05-30
U0203,D006,3.0,2022-12-02
U0203,D007,4.0,2022-05-19
U0203,D011,4.3,2022-12-18
U0203,D017,3.3,2023-03-27
U0203,D018,4.2,2023-12-08
U0203,D025,4.4,2022-01-08
U0203,D045,4.8,2022-10-25
U0203,D054,4.4,2022-06-12
U0203,D059,3.2,2022-09-13
U0203,D064,3.9,2023-12-23
U0203,D066,3.9,2022-04-18
U0204,D003,4.8,2023-01-18
U0204,D005,3.8,2023-11-17
U0204,D007,3.8,2023-05-18
U0204,D009,4.0,2022-05-27
U0204,D012,4.5,2023-06-06
U0204,D017,4.0,2023-08-16
U0204,D021,5.0,2023-02-26
U0204,D023,3.9,2023-05-23
U0204,D049,3.8,2022-09-30
U0204,D051,4.1,2023-03-12
U0204,D061,3.9,2022-11-09
U0205,D002,3.0,2022-09-15
U0205,D003,4.0,2022-01-09
U0205,D006,3.4,2022-12-24
U0205,D012,3.9,2022-05-17
U0205,D017,3.8,2022-06-24
U0205,D020,3.7,2022-02-05
U0205,D024,3.9,2022-10-14
U0205,D025,3.7,2022-02-27
U0205,D031,2.8,2022-08-09
U0205,D037,3.6,2023-05-10
U0205,D042,3.8,2022-10-11
U0205,D054,4.2,2023-05-23
U0205,D058,4.3,2023-12-12
U0205,D062,4.6,2023-09-29
U0205,D063,2.9,2022-07-17
U0205,D066,4.5,2023-01-26
U0205,D069,4.7,2023-02-13
U0205,D072,3.1,2022-06-05
U0205,D074,3.4,2022-12-10
U0206,D005,4.5,2023-08-08
U0206,D009,4.0,2022-12-14
U0206,D012,3.6,2022-04-09
U0206,D014,3.7,2023-07-31
U0206,D016,3.2,2023-04-18
U0206,D023,4.0,2022-07-29
U0206,D026,4.4,2023-06-06
U0206,D028,3.8,2023-02-04
U0206,D032,3.3,2022-09-17
U0206,D039,3.6,2022-06-21
U0206,D042,3.3,2022-01-07
U0206,D047,3.7,2022-08-19
U0206,D053,4.7,2023-10-26
U0206,D055,3.4,2022-07-05
U0206,D059,3.0,2023-11-12
U0206,D072,3.1,2022-05-14
U0206,D074,3.7,2023-04-22
U0207,D012,4.3,2022-04-19
U0207,D014,4.3,2023-07-04
U0207,D034,4.9,2022-01-10
U0207,D038,4.4,2022-08-25
U0207,D043,3.3,2022-02-03
U0207,D047,2.9,2022-11-04
U0207,D048,2.8,2023-02-18
U0207,D067,4.2,2023-08-11
U0207,D073,2.9,2022-03-09
U0208,D010,3.5,2022-01-22
U0208,D011,3.0,2023-06-16
U0208,D019,3.5,2023-06-18
U0208,D023,3.3,2022-05-02
U0208,D025,3.2,2023-08-17
U0208,D033,3.7,2023-05-22
U0208,D042,3.6,2022-01-10
U0208,D054,3.2,2023-09-04
U0208,D060,3.3,2022-04-10
U0208,D066,3.5,2022-04-05
U0209,D005,4.2,2023-01-07
U0209,D020,4.2,2023-07-18
U0209,D021,4.6,2023-10-22
U0209,D026,3.9,2023-06-04
U0209,D028,3.6,2022-08-16
U0209,D034,4.4,2023-02-05
U0209,D035,2.9,2023-06-28
U0209,D050,3.8,2022-03-31
U0209,D052,3.7,2023-07-28
U0209,D063,4.3,2023-11-13
U0209,D067,3.6,2023-09-09
U0209,D069,2.9,2023-03-13
U0209,D071,2.8,2022-05-11
U0210,D001,3.8,2022-06-29
U0210,D007,3.9,2022-04-02
U0210,D008,3.6,2023-11-02
U0210,D012,4.1,2023-03-16
U0210,D021,3.8,2022-11-09
U0210,D031,3.4,2022-04-01
U0210,D033,3.8,2023-05-27
U0210,D043,2.5,2023-02-24
U0210,D047,4.5,2023-11-27
U0210,D048,4.3,2023-04-15
U0210,D052,3.2,2023-02-06
U0210,D060,3.8,2022-03-20
U0211,D002,3.4,2022-04-22
U0211,D008,3.9,2022-11-17
U0211,D017,3.9,2022-03-30
U0211,D026,2.6,2023-02-14
U0211,D033,3.5,2023-12-29
U0211,D037,3.4,2022-05-31
U0211,D039,3.4,2023-11-16
U0211,D048,3.6,2023-06-14
U0211,D055,3.4,2022-04-11
U0211,D067,3.8,2023-02-16
U0211,D068,4.0,2023-09-18
U0211,D071,3.0,2022-09-03
U0211,D073,3.8,2023-10-20
U0212,D004,5.0,2023-12-17
U0212,D011,3.8,2022-10-10
